Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	1000c_1 Spectral Count	1000c_2 Spectral Count	1000c_3 Spectral Count	1000c_4 Spectral Count	16hpf_1 Spectral Count	16hpf_2 Spectral Count	16hpf_3 Spectral Count	16hpf_4 Spectral Count	256c_1 Spectral Count	256c_2 Spectral Count	256c_3 Spectral Count	256c_4 Spectral Count	28hpf_1 Spectral Count	28hpf_2 Spectral Count	28hpf_3 Spectral Count	28hpf_4 Spectral Count	3dpf_1 Spectral Count	3dpf_2 Spectral Count	3dpf_3 Spectral Count	3dpf_4 Spectral Count	4c_1 Spectral Count	4c_2 Spectral Count	4c_3 Spectral Count	4c_4 Spectral Count	5dpf_1 Spectral Count	5dpf_2 Spectral Count	5dpf_3 Spectral Count	5dpf_4 Spectral Count	Bud_1 Spectral Count	Bud_2 Spectral Count	Bud_3 Spectral Count	Bud_4 Spectral Count	Dome_1 Spectral Count	Dome_2 Spectral Count	Dome_3 Spectral Count	Dome_4 Spectral Count	Oblong_1 Spectral Count	Oblong_2 Spectral Count	Oblong_3 Spectral Count	Oblong_4 Spectral Count	1000c_1 Unique Spectral Count	1000c_2 Unique Spectral Count	1000c_3 Unique Spectral Count	1000c_4 Unique Spectral Count	16hpf_1 Unique Spectral Count	16hpf_2 Unique Spectral Count	16hpf_3 Unique Spectral Count	16hpf_4 Unique Spectral Count	256c_1 Unique Spectral Count	256c_2 Unique Spectral Count	256c_3 Unique Spectral Count	256c_4 Unique Spectral Count	28hpf_1 Unique Spectral Count	28hpf_2 Unique Spectral Count	28hpf_3 Unique Spectral Count	28hpf_4 Unique Spectral Count	3dpf_1 Unique Spectral Count	3dpf_2 Unique Spectral Count	3dpf_3 Unique Spectral Count	3dpf_4 Unique Spectral Count	4c_1 Unique Spectral Count	4c_2 Unique Spectral Count	4c_3 Unique Spectral Count	4c_4 Unique Spectral Count	5dpf_1 Unique Spectral Count	5dpf_2 Unique Spectral Count	5dpf_3 Unique Spectral Count	5dpf_4 Unique Spectral Count	Bud_1 Unique Spectral Count	Bud_2 Unique Spectral Count	Bud_3 Unique Spectral Count	Bud_4 Unique Spectral Count	Dome_1 Unique Spectral Count	Dome_2 Unique Spectral Count	Dome_3 Unique Spectral Count	Dome_4 Unique Spectral Count	Oblong_1 Unique Spectral Count	Oblong_2 Unique Spectral Count	Oblong_3 Unique Spectral Count	Oblong_4 Unique Spectral Count	1000c_1 Total Spectral Count	1000c_2 Total Spectral Count	1000c_3 Total Spectral Count	1000c_4 Total Spectral Count	16hpf_1 Total Spectral Count	16hpf_2 Total Spectral Count	16hpf_3 Total Spectral Count	16hpf_4 Total Spectral Count	256c_1 Total Spectral Count	256c_2 Total Spectral Count	256c_3 Total Spectral Count	256c_4 Total Spectral Count	28hpf_1 Total Spectral Count	28hpf_2 Total Spectral Count	28hpf_3 Total Spectral Count	28hpf_4 Total Spectral Count	3dpf_1 Total Spectral Count	3dpf_2 Total Spectral Count	3dpf_3 Total Spectral Count	3dpf_4 Total Spectral Count	4c_1 Total Spectral Count	4c_2 Total Spectral Count	4c_3 Total Spectral Count	4c_4 Total Spectral Count	5dpf_1 Total Spectral Count	5dpf_2 Total Spectral Count	5dpf_3 Total Spectral Count	5dpf_4 Total Spectral Count	Bud_1 Total Spectral Count	Bud_2 Total Spectral Count	Bud_3 Total Spectral Count	Bud_4 Total Spectral Count	Dome_1 Total Spectral Count	Dome_2 Total Spectral Count	Dome_3 Total Spectral Count	Dome_4 Total Spectral Count	Oblong_1 Total Spectral Count	Oblong_2 Total Spectral Count	Oblong_3 Total Spectral Count	Oblong_4 Total Spectral Count	1000c_1 Intensity	1000c_2 Intensity	1000c_3 Intensity	1000c_4 Intensity	16hpf_1 Intensity	16hpf_2 Intensity	16hpf_3 Intensity	16hpf_4 Intensity	256c_1 Intensity	256c_2 Intensity	256c_3 Intensity	256c_4 Intensity	28hpf_1 Intensity	28hpf_2 Intensity	28hpf_3 Intensity	28hpf_4 Intensity	3dpf_1 Intensity	3dpf_2 Intensity	3dpf_3 Intensity	3dpf_4 Intensity	4c_1 Intensity	4c_2 Intensity	4c_3 Intensity	4c_4 Intensity	5dpf_1 Intensity	5dpf_2 Intensity	5dpf_3 Intensity	5dpf_4 Intensity	Bud_1 Intensity	Bud_2 Intensity	Bud_3 Intensity	Bud_4 Intensity	Dome_1 Intensity	Dome_2 Intensity	Dome_3 Intensity	Dome_4 Intensity	Oblong_1 Intensity	Oblong_2 Intensity	Oblong_3 Intensity	Oblong_4 Intensity	1000c_1 MaxLFQ Intensity	1000c_2 MaxLFQ Intensity	1000c_3 MaxLFQ Intensity	1000c_4 MaxLFQ Intensity	16hpf_1 MaxLFQ Intensity	16hpf_2 MaxLFQ Intensity	16hpf_3 MaxLFQ Intensity	16hpf_4 MaxLFQ Intensity	256c_1 MaxLFQ Intensity	256c_2 MaxLFQ Intensity	256c_3 MaxLFQ Intensity	256c_4 MaxLFQ Intensity	28hpf_1 MaxLFQ Intensity	28hpf_2 MaxLFQ Intensity	28hpf_3 MaxLFQ Intensity	28hpf_4 MaxLFQ Intensity	3dpf_1 MaxLFQ Intensity	3dpf_2 MaxLFQ Intensity	3dpf_3 MaxLFQ Intensity	3dpf_4 MaxLFQ Intensity	4c_1 MaxLFQ Intensity	4c_2 MaxLFQ Intensity	4c_3 MaxLFQ Intensity	4c_4 MaxLFQ Intensity	5dpf_1 MaxLFQ Intensity	5dpf_2 MaxLFQ Intensity	5dpf_3 MaxLFQ Intensity	5dpf_4 MaxLFQ Intensity	Bud_1 MaxLFQ Intensity	Bud_2 MaxLFQ Intensity	Bud_3 MaxLFQ Intensity	Bud_4 MaxLFQ Intensity	Dome_1 MaxLFQ Intensity	Dome_2 MaxLFQ Intensity	Dome_3 MaxLFQ Intensity	Dome_4 MaxLFQ Intensity	Oblong_1 MaxLFQ Intensity	Oblong_2 MaxLFQ Intensity	Oblong_3 MaxLFQ Intensity	Oblong_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q7T3F7|CHRD1_DANRE	Q7T3F7	CHRD1_DANRE	chordc1	341	Danio rerio	2:Experimental evidence at transcript level	Cysteine and histidine-rich domain-containing protein 1	1.0	0.999	5	17	17	17	1	1	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	2	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	2	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	2	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0.0	4.8906104E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.454684E7	0.0	3.5199008E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7686117.5	2.0676944E7	0.0	2.81713E7	1.33337504E8	8671926.0	0.0	0.0	1.175154E8	0.0	0.0	0.0	0.0	2.1339656E7	0.0	0.0	0.0	4.8906104E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.454684E7	0.0	3.5199008E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0676944E7	0.0	2.81713E7	1.33337504E8	0.0	0.0	0.0	1.175154E8	0.0	0.0	0.0	0.0	2.1339656E7	0.0	0.0	
sp|Q7T3H1|DCTN2_DANRE	Q7T3H1	DCTN2_DANRE	dctn2	405	Danio rerio	2:Experimental evidence at transcript level	Dynactin subunit 2	1.0	0.999	17	126	126	126	0	1	0	1	1	2	3	1	1	0	1	0	2	2	1	1	8	11	11	8	0	1	2	0	10	12	15	15	1	1	0	1	0	4	1	1	2	3	1	1	0	1	0	1	1	2	3	1	1	0	1	0	2	2	1	1	8	11	11	8	0	1	2	0	10	12	15	15	1	1	0	1	0	4	1	1	2	3	1	1	0	1	0	1	1	2	3	1	1	0	1	0	2	2	1	1	8	11	11	8	0	1	2	0	10	12	15	15	1	1	0	1	0	4	1	1	2	3	1	1	0.0	0.0	0.0	0.0	2.1317626E7	4.7176092E7	1.60283424E8	4.7714996E7	0.0	0.0	1.1831135E7	0.0	9.0936672E7	1.09069904E8	5.3614444E7	4.4608568E7	6.1425818E8	9.4740096E8	8.3920384E8	8.9420966E8	0.0	0.0	0.0	0.0	6.4142118E8	1.00722189E9	1.0338448E9	1.05604102E9	1.4290992E7	4.9204844E7	0.0	0.0	0.0	2.5626792E7	2.038968E7	4940543.5	3.3121674E7	7.8899336E7	0.0	8598466.0	0.0	0.0	0.0	0.0	2.9548788E7	3.8985104E7	5.6417984E7	4.6399996E7	0.0	0.0	2.3284316E7	0.0	7.5280936E7	9.0372936E7	1.10352312E8	9.1815904E7	1.7181784E8	1.27171336E8	1.25509408E8	1.58577552E8	0.0	0.0	0.0	0.0	1.25971848E8	1.20456088E8	1.27671016E8	1.2726016E8	2.812545E7	6.8203824E7	0.0	0.0	0.0	3.5521812E7	2.8262544E7	1.2527009E7	4.5910616E7	4.3924868E7	0.0	1.6702591E7	
sp|Q7T3H7|MED18_DANRE	Q7T3H7	MED18_DANRE	med18	208	Danio rerio	2:Experimental evidence at transcript level	Mediator of RNA polymerase II transcription subunit 18	1.0	0.999	6	29	29	29	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	1	2	0	0	0	0	2	2	5	4	0	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	1	2	0	0	0	0	2	2	5	4	0	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	1	2	0	0	0	0	2	2	5	4	0	3	1	0	0	0	1	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4651704E7	0.0	0.0	0.0	3.8644816E7	0.0	1.0496041E7	2.347029E7	0.0	0.0	0.0	0.0	4.5255144E7	5.046194E7	9.488204E7	5.3202724E7	0.0	7.1331512E7	1.9023852E7	0.0	0.0	0.0	1.3595362E7	1.793451E7	0.0	0.0	0.0	1.3526425E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4533652E7	0.0	0.0	0.0	3.851316E7	0.0	1.8841502E7	2.339033E7	0.0	0.0	0.0	0.0	2.8566386E7	5.0290024E7	5.1993812E7	2.9280678E7	0.0	3.8917516E7	1.895904E7	0.0	0.0	0.0	1.3549045E7	1.1696559E7	0.0	0.0	0.0	1.3480342E7	
sp|Q7T3H9|HYI_DANRE	Q7T3H9	HYI_DANRE	hyi	276	Danio rerio	2:Experimental evidence at transcript level	Putative hydroxypyruvate isomerase	1.0	0.999	11	91	91	91	0	1	2	4	1	0	1	0	5	3	4	1	2	1	1	1	0	0	0	0	5	3	3	6	0	0	0	0	2	2	3	2	3	3	7	6	3	6	2	8	0	1	2	4	1	0	1	0	5	3	4	1	2	1	1	1	0	0	0	0	5	3	3	6	0	0	0	0	2	2	3	2	3	3	7	6	3	6	2	8	0	1	2	4	1	0	1	0	5	3	4	1	2	1	1	1	0	0	0	0	5	3	3	6	0	0	0	0	2	2	3	2	3	3	7	6	3	6	2	8	0.0	2.1425514E7	0.0	1.61624928E8	0.0	0.0	0.0	0.0	2.46173392E8	1.39098304E8	5.8920192E7	0.0	1.30896776E8	5.6916524E7	7.1334568E7	1.4340278E7	0.0	0.0	0.0	0.0	1.76092112E8	1.94549344E8	1.0461736E8	2.2415504E8	0.0	0.0	0.0	0.0	1.731276E8	1.34423168E8	6.610368E7	4.11132E7	9.9513008E7	1.4558944E8	1.47977152E8	2.24715808E8	1.39497216E8	2.25392288E8	1.05340544E8	2.29631152E8	0.0	5.8738892E7	0.0	5.0339028E7	0.0	0.0	0.0	0.0	6.6299864E7	7.4755728E7	5.5170524E7	0.0	5.86964E7	6.8818224E7	3.9372264E7	2.344338E7	0.0	0.0	0.0	0.0	8.2308104E7	1.13572328E8	5.5594224E7	5.913636E7	0.0	0.0	0.0	0.0	7.1052376E7	8.7365448E7	5.207866E7	6.7211552E7	7.0767856E7	6.5620924E7	4.5707236E7	5.0868308E7	6.7659256E7	8.536932E7	5.7536456E7	7.508748E7	
sp|Q7T3I0|ZC4H2_DANRE	Q7T3I0	ZC4H2_DANRE	zc4h2	224	Danio rerio	2:Experimental evidence at transcript level	Zinc finger C4H2 domain-containing protein	0.9722	0.9968	3	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q7ZSY6|MT2_DANRE	Q7ZSY6	MT2_DANRE	mt2	60	Danio rerio	2:Experimental evidence at transcript level	Metallothionein-2	1.0	0.999	5	70	10	70	3	4	3	4	1	1	2	4	1	1	3	3	1	1	3	2	0	0	0	0	1	1	4	2	0	0	0	0	1	1	2	3	4	1	1	2	1	1	4	4	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	3	4	3	4	1	1	2	4	1	1	3	3	1	1	3	2	0	0	0	0	1	1	4	2	0	0	0	0	1	1	2	3	4	1	1	2	1	1	4	4	3.50699616E8	3.27910272E8	2.03826688E8	2.57720064E8	2.0264232E8	2.00158352E8	3.12256512E8	1.50742496E8	5.555712E8	5.17286432E8	3.5637996E7	4.98092064E8	5.1595004E7	3.2259454E7	3.61193056E8	3.64711776E8	0.0	0.0	0.0	0.0	2.03499136E8	1.60402256E8	3.32851424E8	3.21181952E8	0.0	0.0	0.0	0.0	1.00226336E8	1.36872288E8	3.15085056E8	3.18365216E8	2.8814128E8	2.66187376E8	2402669.8	2.46281952E8	3.13557504E8	2.6789792E8	3.0723872E8	4.68909024E8	2.5350608E8	2.30674384E8	1.69560112E8	2.88502176E8	1.79448656E8	1.77248992E8	2.43360608E8	1.48605536E8	4.91982656E8	4.58079808E8	3.39549152E8	3.79483296E8	4.5689636E7	2.856716E7	3.31595936E8	3.29259424E8	0.0	0.0	0.0	0.0	1.80207408E8	1.42043232E8	2.8482112E8	2.889272E8	0.0	0.0	0.0	0.0	8.8754808E7	1.21206408E8	1.70628208E8	3.00044608E8	2.33966912E8	2.35720576E8	6.693224E7	1.4975616E8	2.77668896E8	2.37235344E8	2.96401824E8	4.02734624E8	
sp|Q7ZT42|SND1_DANRE	Q7ZT42	SND1_DANRE	snd1	897	Danio rerio	2:Experimental evidence at transcript level	Staphylococcal nuclease domain-containing protein 1	1.0	0.999	46	1334	1334	1334	31	31	24	29	33	35	36	32	33	35	27	28	33	32	45	35	38	34	36	36	29	27	26	31	44	39	47	36	35	32	36	30	34	31	29	26	34	36	32	37	31	31	24	29	33	35	36	32	33	35	27	28	33	32	45	35	38	34	36	36	29	27	26	31	44	39	47	36	35	32	36	30	34	31	29	26	34	36	32	37	31	31	24	29	33	35	36	32	33	35	27	28	33	32	45	35	38	34	36	36	29	27	26	31	44	39	47	36	35	32	36	30	34	31	29	26	34	36	32	37	3.01992474E9	3.13900621E9	2.15146854E9	1.86492698E9	5.4089969E9	6.8907919E9	4.6121375E9	3.60569139E9	3.13233459E9	2.93345638E9	2.19011763E9	2.32862771E9	4.9839631E9	4.17255501E9	5.5130122E9	3.87768243E9	3.78046438E9	2.64217677E9	4.12561971E9	3.5798743E9	2.68972877E9	1.93570406E9	1.99718746E9	2.13564838E9	4.29349043E9	3.49421747E9	3.90040218E9	3.53203533E9	4.9406213E9	4.5877417E9	3.48597043E9	3.59019597E9	2.8345472E9	2.95638886E9	3.27676621E9	3.9256983E9	3.33810995E9	3.96440602E9	3.65611981E9	2.41615923E9	2.25170992E8	2.4403264E8	2.46498544E8	2.3018784E8	4.49659008E8	4.74478016E8	3.91644768E8	3.6341168E8	2.76477984E8	2.71053824E8	2.28526352E8	2.25398528E8	4.29643104E8	4.2040416E8	3.6127168E8	3.28829536E8	3.26914464E8	3.50469728E8	3.88458848E8	3.663824E8	2.25442224E8	2.33027184E8	2.24832384E8	2.084104E8	2.9133184E8	3.13398336E8	2.90560928E8	3.06931968E8	3.96217984E8	3.66192768E8	3.45171808E8	3.31053024E8	3.21736704E8	3.2789552E8	3.00511872E8	3.018416E8	2.9953968E8	2.86975296E8	3.22630304E8	2.81072416E8	
sp|Q7ZT82|RFX1L_DANRE	Q7ZT82	RFX1L_DANRE	rbfox1l	382	Danio rerio	1:Experimental evidence at protein level	RNA binding protein fox-1 homolog 1-like	1.0	0.999	9	26	9	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	3	5	0	0	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	3	5	0	0	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10206512E8	1.87930592E8	1.32134328E8	3.1836564E7	0.0	0.0	0.0	0.0	0.0	2.2984036E7	4.395254E7	4.25526528E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01278312E8	6.9196072E7	3.6172316E7	2.7649932E7	0.0	0.0	0.0	0.0	0.0	4.2390556E7	5.0958348E7	1.25095304E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q7ZTI5|MED21_DANRE	Q7ZTI5	MED21_DANRE	med21	145	Danio rerio	2:Experimental evidence at transcript level	Mediator of RNA polymerase II transcription subunit 21	1.0	0.999	5	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	2	0	0	0	0	1	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	2	0	0	0	0	1	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	2	0	0	0	0	1	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3762042E7	5.1212212E7	4.1284376E7	0.0	0.0	0.0	0.0	0.0	2295478.5	2.186138E7	3.1150858E7	2.9160284E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1317798E7	0.0	3.7037724E7	0.0	0.0	0.0	0.0	0.0	2.2435576E7	1.7963384E7	2.7946576E7	2.6160758E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	Danio rerio	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.999	54	1090	1058	1090	0	0	0	0	94	100	62	62	1	0	0	0	20	19	24	21	52	49	43	47	1	1	0	0	41	46	40	36	99	94	64	69	0	3	1	1	0	0	0	0	0	0	0	0	92	98	60	61	0	0	0	0	19	19	22	20	52	48	41	45	0	0	0	0	41	46	38	34	97	92	62	67	0	2	1	1	0	0	0	0	0	0	0	0	94	100	62	62	1	0	0	0	20	19	24	21	52	49	43	47	1	1	0	0	41	46	40	36	99	94	64	69	0	3	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1.19938712E11	1.04954601E11	7.9074984E10	8.1579393E10	1.23154696E8	0.0	0.0	0.0	5.3677112E9	5.1521178E9	5.9557074E9	5.7175706E9	1.27835546E10	1.16068823E10	1.22188739E10	1.166016E10	1.40049648E8	1.75344464E8	0.0	0.0	5.3346294E9	5.8813066E9	5.507497E9	5.314282E9	1.02064521E11	1.04105206E11	6.4826946E10	6.4252051E10	0.0	3.8554924E7	1.2691384E7	2.0167842E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.174912E9	4.4281933E9	6.401026E9	6.4026604E9	1.62183184E8	0.0	0.0	0.0	6.5366496E8	6.8622944E8	5.9529645E8	6.5803859E8	1.16310682E9	1.1028224E9	1.1177312E9	9.752752E8	1.84432256E8	2.30912224E8	0.0	0.0	4.93423744E8	5.17265952E8	5.36221056E8	5.5226093E8	4.6651802E9	6.3412541E9	4.6678994E9	5.0053156E9	0.0	4.6009004E7	3.0675844E7	4.8746896E7	0.0	0.0	0.0	0.0	
sp|Q7ZTU9|TBX2_DANRE	Q7ZTU9	TBX2_DANRE	tbx2b	687	Danio rerio	1:Experimental evidence at protein level	T-box transcription factor TBX2b	0.9528	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2862068E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q7ZTY4|RBBP7_DANRE	Q7ZTY4	RBBP7_DANRE	rbbp7	426	Danio rerio	2:Experimental evidence at transcript level	Histone-binding protein RBBP7	1.0	0.999	17	100	100	291	2	3	0	3	4	5	2	1	2	3	0	2	0	1	2	1	2	6	4	3	2	1	0	1	5	6	5	8	2	3	2	1	1	0	6	5	1	1	1	3	2	3	0	3	4	5	2	1	2	3	0	2	0	1	2	1	2	6	4	3	2	1	0	1	5	6	5	8	2	3	2	1	1	0	6	5	1	1	1	3	9	7	3	6	12	9	6	3	5	6	4	6	4	7	5	3	10	10	8	5	6	4	1	2	13	13	15	17	9	10	7	6	4	4	14	13	6	6	5	8	7.4737312E7	1.3462608E7	0.0	6.212818E7	2.74216608E8	2.8535888E8	1.5104617E7	3.76816896E8	1.25048672E8	1.57322704E8	0.0	1.02779072E8	0.0	1.2085832E8	4.4062896E7	1.00048824E8	1.21560424E8	1.58599808E8	3.03873824E8	2.13222624E8	1.46932736E8	9.5189648E7	0.0	1.2236636E7	3.05221632E8	3.98428384E8	3.71398944E8	3.92037408E8	2.1824416E8	2.57639984E8	2.21413424E8	4.4714736E8	3.6992828E7	0.0	2.53310128E8	3.2878768E8	1.8601522E7	1.34936032E8	0.0	2.30203328E8	6.4336252E7	4.7218164E7	0.0	5.3481912E7	1.14538808E8	1.29745888E8	5.2977276E7	3.24375968E8	7.8489072E7	7.324872E7	0.0	6.519104E7	0.0	1.04038688E8	6.2016176E7	8.6125208E7	8.4134656E7	1.35722496E8	1.81863088E8	1.6400488E8	6.7622904E7	5.5173692E7	0.0	4.2918244E7	1.30900512E8	1.35125072E8	1.3114036E8	1.59045728E8	1.4796104E8	1.36137952E8	1.78993168E8	3.84918656E8	3.1844602E7	0.0	9.1755592E7	9.1772944E7	5.7248348E7	1.16157224E8	0.0	1.05993872E8	
sp|Q7ZTY6|INT15_DANRE	Q7ZTY6	INT15_DANRE	ints15	475	Danio rerio	2:Experimental evidence at transcript level	Integrator complex subunit 15	0.9994	0.999	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9395621.0	1.2138819E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9395621.0	1.2138819E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
