Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,5dpf_1 Spectral Count,5dpf_2 Spectral Count,5dpf_1 Unique Spectral Count,5dpf_2 Unique Spectral Count,5dpf_1 Total Spectral Count,5dpf_2 Total Spectral Count,5dpf_1 Intensity,5dpf_2 Intensity,Indistinguishable Proteins
sp|Q6DGI3|NOP16_DANRE,Q6DGI3,NOP16_DANRE,nop16,171,Danio rerio,2:Experimental evidence at transcript level,Nucleolar protein 16,0.9814,0.9759,2,5,5,5,4,1,4,1,4,1,211319152,13080776,
sp|Q6DGJ1|GRIFN_DANRE,Q6DGJ1,GRIFN_DANRE,grifin,139,Danio rerio,1:Experimental evidence at protein level,Grifin,1,0.999,12,41,41,41,21,20,21,20,21,20,4235860480,3094357500,
sp|Q6DGJ3|TIM13_DANRE,Q6DGJ3,TIM13_DANRE,timm13,95,Danio rerio,3:Protein inferred from homology,Mitochondrial import inner membrane translocase subunit Tim13,1,0.999,5,14,14,14,7,7,7,7,7,7,720116480,631768450,
sp|Q6DGK2|LDHBB_DANRE,Q6DGK2,LDHBB_DANRE,ldhbb,334,Danio rerio,2:Experimental evidence at transcript level,L-lactate dehydrogenase B-B chain,1,0.999,24,25,25,455,15,10,15,10,239,216,1058050300,579439490,
sp|Q6DGL8|RT15_DANRE,Q6DGL8,RT15_DANRE,mrps15,263,Danio rerio,2:Experimental evidence at transcript level,Small ribosomal subunit protein uS15m,0.9848,0.9971,3,3,3,3,1,2,1,2,1,2,12566978,32555354,
sp|Q6DGQ0|SPT4H_DANRE,Q6DGQ0,SPT4H_DANRE,supt4h1,117,Danio rerio,3:Protein inferred from homology,Transcription elongation factor SPT4,1,0.999,2,7,7,7,4,3,4,3,4,3,232719888,91210400,
sp|Q6DGR4|HGH1_DANRE,Q6DGR4,HGH1_DANRE,hgh1,377,Danio rerio,2:Experimental evidence at transcript level,Protein HGH1 homolog,0.9529,0.998,2,2,2,2,2,0,2,0,2,0,75460712,0,
sp|Q6DGS3|KC2D2_DANRE,Q6DGS3,KC2D2_DANRE,camk2d2,554,Danio rerio,2:Experimental evidence at transcript level,Calcium/calmodulin-dependent protein kinase type II delta 2 chain,1,0.999,30,58,58,200,30,28,30,28,104,96,3931882240,2831699460,
sp|Q6DGV1|CELF4_DANRE,Q6DGV1,CELF4_DANRE,celf4,520,Danio rerio,2:Experimental evidence at transcript level,CUGBP Elav-like family member 4,1,0.9988,7,6,6,15,4,2,4,2,8,7,215721984,123576008,
sp|Q6DGW9|TMCO1_DANRE,Q6DGW9,TMCO1_DANRE,tmco1,188,Danio rerio,2:Experimental evidence at transcript level,Calcium load-activated calcium channel,0.9996,0.999,3,8,8,8,3,5,3,5,3,5,78706848,73422032,
sp|Q6DGY7|CRGNB_DANRE,Q6DGY7,CRGNB_DANRE,crygnb,183,Danio rerio,2:Experimental evidence at transcript level,Gamma-crystallin N-B,1,0.999,24,195,183,195,92,103,86,97,92,103,16856773600,35065700000,
sp|Q6DGZ0|GPT11_DANRE,Q6DGZ0,GPT11_DANRE,gpatch11,262,Danio rerio,2:Experimental evidence at transcript level,G patch domain-containing protein 11,0.9941,0.999,2,5,5,5,3,2,3,2,3,2,250150736,114799152,
sp|Q6DGZ3|THOC7_DANRE,Q6DGZ3,THOC7_DANRE,thoc7,202,Danio rerio,2:Experimental evidence at transcript level,THO complex subunit 7 homolog,1,0.9987,4,6,6,6,4,2,4,2,4,2,154305568,37427708,
sp|Q6DH23|V26BL_DANRE,Q6DH23,V26BL_DANRE,vps26bl,329,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein sorting-associated protein 26B-like,1,0.999,15,8,8,36,6,2,6,2,23,13,199177040,68994904,
sp|Q6DH42|ENY2_DANRE,Q6DH42,ENY2_DANRE,eny2,95,Danio rerio,3:Protein inferred from homology,Transcription and mRNA export factor ENY2,1,0.999,4,7,7,7,3,4,3,4,3,4,198806752,321273248,
sp|Q6DH44|WDR83_DANRE,Q6DH44,WDR83_DANRE,wdr83,315,Danio rerio,2:Experimental evidence at transcript level,WD repeat domain-containing protein 83,1,0.999,3,4,4,4,3,1,3,1,3,1,172004672,25733654,
sp|Q6DH65|DENR_DANRE,Q6DH65,DENR_DANRE,denr,208,Danio rerio,1:Experimental evidence at protein level,Density-regulated protein,1,0.999,4,10,10,10,7,3,7,3,7,3,520302208,434091392,
sp|Q6DH66|TM20B_DANRE,Q6DH66,TM20B_DANRE,tomm20b,146,Danio rerio,1:Experimental evidence at protein level,Mitochondrial import receptor subunit TOM20 homolog B,0.999,0.9959,2,10,10,10,5,5,5,5,5,5,646367230,626444800,
sp|Q6DH87|FUND1_DANRE,Q6DH87,FUND1_DANRE,fundc1,152,Danio rerio,2:Experimental evidence at transcript level,FUN14 domain-containing protein 1,0.9934,0.999,2,3,3,3,2,1,2,1,2,1,217555344,197429936,
sp|Q6DH88|COX20_DANRE,Q6DH88,COX20_DANRE,cox20,111,Danio rerio,3:Protein inferred from homology,"Cytochrome c oxidase assembly protein COX20, mitochondrial",0.9939,0.999,2,3,3,3,1,2,1,2,1,2,50119740,89114640,
sp|Q6DHB5|LHPL3_DANRE,Q6DHB5,LHPL3_DANRE,lhfpl3,216,Danio rerio,2:Experimental evidence at transcript level,LHFPL tetraspan subfamily member 3 protein,0.4933,0.9707,1,1,1,1,0,1,0,1,0,1,0,24849306,
sp|Q6DHC1|RB18B_DANRE,Q6DHC1,RB18B_DANRE,rab18b,205,Danio rerio,2:Experimental evidence at transcript level,Ras-related protein Rab-18-B,1,0.999,14,57,57,57,32,25,32,25,32,25,3301946620,1561141630,
sp|Q6DHE8|RHOAD_DANRE,Q6DHE8,RHOAD_DANRE,rhoad,193,Danio rerio,1:Experimental evidence at protein level,Rho-related GTP-binding protein RhoA-D,1,0.9986,13,6,6,91,3,3,3,3,47,44,244186624,144043200,
sp|Q6DHG0|SETD7_DANRE,Q6DHG0,SETD7_DANRE,setd7,373,Danio rerio,2:Experimental evidence at transcript level,Histone-lysine N-methyltransferase SETD7,0.9997,0.9987,2,2,2,2,2,0,2,0,2,0,24658184,0,
sp|Q6DHH7|LZIC_DANRE,Q6DHH7,LZIC_DANRE,lzic,190,Danio rerio,1:Experimental evidence at protein level,Protein LZIC,1,0.999,10,27,27,27,11,16,11,16,11,16,1879065730,1772697730,
sp|Q6DHI0|ACY3A_DANRE,Q6DHI0,ACY3A_DANRE,acy3.1,328,Danio rerio,2:Experimental evidence at transcript level,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) A,1,0.9985,8,8,8,30,5,3,5,3,17,13,419112832,541522750,
sp|Q6DHI5|SIR5_DANRE,Q6DHI5,SIR5_DANRE,sirt5,305,Danio rerio,1:Experimental evidence at protein level,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",1,0.999,7,16,16,16,11,5,11,5,11,5,904723140,245731856,
sp|Q6DHK1|NNRE_DANRE,Q6DHK1,NNRE_DANRE,naxe,283,Danio rerio,1:Experimental evidence at protein level,NAD(P)H-hydrate epimerase,1,0.999,13,73,73,73,40,33,40,33,40,33,4258225660,3150497540,
sp|Q6DHL4|SUMO2_DANRE,Q6DHL4,SUMO2_DANRE,sumo2,96,Danio rerio,3:Protein inferred from homology,Small ubiquitin-related modifier 2,1,0.999,6,41,41,65,24,17,24,17,36,29,5408892400,3909052160,
sp|Q6DHL5|LRC57_DANRE,Q6DHL5,LRC57_DANRE,lrrc57,238,Danio rerio,2:Experimental evidence at transcript level,Leucine-rich repeat-containing protein 57,1,0.999,10,33,33,33,20,13,20,13,20,13,1323469950,1212377600,
sp|Q6DHM9|RHOAB_DANRE,Q6DHM9,RHOAB_DANRE,rhoab,193,Danio rerio,1:Experimental evidence at protein level,Rho-related GTP-binding protein RhoA-B,1,0.999,12,96,13,96,51,45,8,5,51,45,13994196000,7844685800,
sp|Q6DHN3|TM2D2_DANRE,Q6DHN3,TM2D2_DANRE,tm2d2,229,Danio rerio,2:Experimental evidence at transcript level,TM2 domain-containing protein 2,0.6464,0.9842,1,2,2,2,1,1,1,1,1,1,42355204,31817982,
sp|Q6DHP6|NARF_DANRE,Q6DHP6,NARF_DANRE,narf,465,Danio rerio,2:Experimental evidence at transcript level,Nuclear prelamin A recognition factor,0.9981,0.999,3,3,3,3,1,2,1,2,1,2,34410744,41832648,
sp|Q6DHQ3|ACY3B_DANRE,Q6DHQ3,ACY3B_DANRE,acy3.2,314,Danio rerio,2:Experimental evidence at transcript level,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) B,1,0.999,19,63,41,63,38,25,26,15,38,25,4261666300,2589200900,
sp|Q6DHU4|PR38A_DANRE,Q6DHU4,PR38A_DANRE,prpf38a,313,Danio rerio,2:Experimental evidence at transcript level,Pre-mRNA-splicing factor 38A,0.875,0.9958,1,1,1,1,1,0,1,0,1,0,43580400,0,
sp|Q6DHU8|TOPK_DANRE,Q6DHU8,TOPK_DANRE,pbk,339,Danio rerio,2:Experimental evidence at transcript level,Lymphokine-activated killer T-cell-originated protein kinase homolog,1,0.9975,5,7,7,7,5,2,5,2,5,2,521059744,61925040,
sp|Q6DI05|SUMO3_DANRE,Q6DI05,SUMO3_DANRE,sumo3,94,Danio rerio,3:Protein inferred from homology,Small ubiquitin-related modifier 3,1,0.999,7,104,0,104,53,51,0,0,53,51,37115085000,15309610000,sp|Q6NV25|SMO3L_DANRE
sp|Q6DI06|TIM10_DANRE,Q6DI06,TIM10_DANRE,timm10,88,Danio rerio,3:Protein inferred from homology,Mitochondrial import inner membrane translocase subunit Tim10,1,0.999,7,13,13,13,8,5,8,5,8,5,865948990,603036930,
sp|Q6DI35|TFP11_DANRE,Q6DI35,TFP11_DANRE,tfip11,832,Danio rerio,1:Experimental evidence at protein level,Tuftelin-interacting protein 11,1,0.999,5,6,6,6,4,2,4,2,4,2,87960752,200618768,
sp|Q6DI37|UBCP1_DANRE,Q6DI37,UBCP1_DANRE,ublcp1,318,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin-like domain-containing CTD phosphatase 1,1,0.999,11,29,29,29,15,14,15,14,15,14,2999894530,1215859970,
sp|Q6DI40|TTC33_DANRE,Q6DI40,TTC33_DANRE,ttc33,268,Danio rerio,2:Experimental evidence at transcript level,Tetratricopeptide repeat protein 33,0.9999,0.999,2,2,2,2,2,0,2,0,2,0,44696392,0,
sp|Q6DRB1|GLE1_DANRE,Q6DRB1,GLE1_DANRE,gle1,695,Danio rerio,2:Experimental evidence at transcript level,mRNA export factor GLE1,0.9803,0.9931,3,3,3,3,3,0,3,0,3,0,214633680,0,
sp|Q6DRC0|SYSC_DANRE,Q6DRC0,SYSC_DANRE,sars1,515,Danio rerio,1:Experimental evidence at protein level,"Serine--tRNA ligase, cytoplasmic",1,0.999,23,78,78,78,41,37,41,37,41,37,4744247800,4028587010,
sp|Q6DRC4|EIF3G_DANRE,Q6DRC4,EIF3G_DANRE,eif3g,293,Danio rerio,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 3 subunit G,1,0.999,14,56,56,56,26,30,26,30,26,30,3377783550,2732946690,
sp|Q6DRD3|DPOLB_DANRE,Q6DRD3,DPOLB_DANRE,polb,336,Danio rerio,2:Experimental evidence at transcript level,DNA polymerase beta,1,0.999,14,35,35,35,21,14,21,14,21,14,1567495680,759357500,
sp|Q6DRD9|ABHDB_DANRE,Q6DRD9,ABHDB_DANRE,abhd11,317,Danio rerio,2:Experimental evidence at transcript level,sn-1-specific diacylglycerol lipase ABHD11,1,0.9962,7,11,10,11,8,3,7,3,8,3,609030270,121476816,
sp|Q6DRF3|PSB1_DANRE,Q6DRF3,PSB1_DANRE,psmb1,237,Danio rerio,2:Experimental evidence at transcript level,Proteasome subunit beta type-1,1,0.999,12,127,127,127,67,60,67,60,67,60,18879123500,13649945600,
sp|Q6DRF9|WDR55_DANRE,Q6DRF9,WDR55_DANRE,wdr55,387,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 55,0.7127,0.9883,1,1,1,1,1,0,1,0,1,0,32461820,0,
sp|Q6DRG1|RBM42_DANRE,Q6DRG1,RBM42_DANRE,rbm42,402,Danio rerio,2:Experimental evidence at transcript level,RNA-binding protein 42,0.9998,0.999,3,5,5,5,3,2,3,2,3,2,308463616,168314272,
sp|Q6DRG7|MYPT1_DANRE,Q6DRG7,MYPT1_DANRE,ppp1r12a,1049,Danio rerio,2:Experimental evidence at transcript level,Protein phosphatase 1 regulatory subunit 12A,1,0.999,7,19,19,19,8,11,8,11,8,11,609729470,421062080,
sp|Q6DRI1|EI3EA_DANRE,Q6DRI1,EI3EA_DANRE,eif3ea,446,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit E-A,1,0.999,17,42,34,42,25,17,20,14,25,17,2356164860,1911811710,
sp|Q6DRI4|RPAC2_DANRE,Q6DRI4,RPAC2_DANRE,polr1d,112,Danio rerio,3:Protein inferred from homology,DNA-directed RNA polymerases I and III subunit RPAC2,0.9014,0.9968,1,2,2,2,1,1,1,1,1,1,46789140,32883862,
sp|Q6DRJ4|KRI1_DANRE,Q6DRJ4,KRI1_DANRE,kri1,765,Danio rerio,2:Experimental evidence at transcript level,Protein KRI1 homolog,0.8903,0.9723,3,3,3,3,2,1,2,1,2,1,28629198,1454621180,
sp|Q6DRJ9|RIC8B_DANRE,Q6DRJ9,RIC8B_DANRE,ric8b,536,Danio rerio,2:Experimental evidence at transcript level,Synembryn-B,1,0.999,9,13,13,13,8,5,8,5,8,5,326628384,341161760,
sp|Q6DRL5|MBB1A_DANRE,Q6DRL5,MBB1A_DANRE,mybbp1a,1269,Danio rerio,1:Experimental evidence at protein level,Myb-binding protein 1A-like protein,0.9948,0.9965,2,2,2,2,2,0,2,0,2,0,52537664,0,
sp|Q6DRP2|GNL3_DANRE,Q6DRP2,GNL3_DANRE,gnl3,561,Danio rerio,2:Experimental evidence at transcript level,Guanine nucleotide-binding protein-like 3,0.3955,0.9571,1,1,1,1,1,0,1,0,1,0,0,0,
sp|Q6DRP4|CCM2_DANRE,Q6DRP4,CCM2_DANRE,ccm2,455,Danio rerio,1:Experimental evidence at protein level,Cerebral cavernous malformations protein 2 homolog,0.9465,0.9983,2,3,3,3,1,2,1,2,1,2,105144648,67598048,
sp|Q6E2N3|TRI33_DANRE,Q6E2N3,TRI33_DANRE,trim33,1163,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase TRIM33,1,0.999,7,11,11,11,6,5,6,5,6,5,230537456,131971672,
sp|Q6EIG3|CP26B_DANRE,Q6EIG3,CP26B_DANRE,cyp26b1,511,Danio rerio,1:Experimental evidence at protein level,Cytochrome P450 26B1,0.9913,0.989,3,3,3,3,3,0,3,0,3,0,71218152,0,
sp|Q6EWH2|FYNA_DANRE,Q6EWH2,FYNA_DANRE,fyna,537,Danio rerio,1:Experimental evidence at protein level,Tyrosine-protein kinase fyna,1,0.999,13,6,6,35,4,2,4,2,19,16,153310464,114748360,
sp|Q6GMH0|PRP18_DANRE,Q6GMH0,PRP18_DANRE,prpf18,342,Danio rerio,2:Experimental evidence at transcript level,Pre-mRNA-splicing factor 18,1,0.9987,5,9,9,9,6,3,6,3,6,3,250327792,283020416,
sp|Q6GMH3|TWF2_DANRE,Q6GMH3,TWF2_DANRE,twf2,347,Danio rerio,2:Experimental evidence at transcript level,Twinfilin-2,1,0.999,12,44,44,44,20,24,20,24,20,24,3901356290,2532340480,
sp|Q6GMI7|ENOPH_DANRE,Q6GMI7,ENOPH_DANRE,enoph1,261,Danio rerio,2:Experimental evidence at transcript level,Enolase-phosphatase E1,1,0.999,15,41,41,41,26,15,26,15,26,15,2441722110,1281927420,
sp|Q6GMK7|SH3L2_DANRE,Q6GMK7,SH3L2_DANRE,sh3bgrl2,105,Danio rerio,3:Protein inferred from homology,SH3 domain-binding glutamic acid-rich-like protein 2,0.9989,0.999,2,3,3,3,2,1,2,1,2,1,100171032,49397072,
sp|Q6GMK8|GMPAA_DANRE,Q6GMK8,GMPAA_DANRE,gmppaa,422,Danio rerio,2:Experimental evidence at transcript level,Mannose-1-phosphate guanylyltransferase regulatory subunit alpha-A,1,0.999,11,19,11,19,11,8,6,5,11,8,692677310,559659010,
sp|Q6GML1|CMAH_DANRE,Q6GML1,CMAH_DANRE,cmah,591,Danio rerio,2:Experimental evidence at transcript level,Cytidine monophosphate-N-acetylneuraminic acid hydroxylase,1,0.999,12,19,19,19,11,8,11,8,11,8,1537426690,680261820,
sp|Q6GML7|TATD1_DANRE,Q6GML7,TATD1_DANRE,tatdn1,298,Danio rerio,1:Experimental evidence at protein level,Deoxyribonuclease TATDN1,1,0.999,11,22,22,22,13,9,13,9,13,9,765240700,455964192,
sp|Q6GQM0|MREG_DANRE,Q6GQM0,MREG_DANRE,mreg,234,Danio rerio,2:Experimental evidence at transcript level,Melanoregulin,0.967,0.999,1,2,2,2,1,1,1,1,1,1,38634504,42400744,
sp|Q6GQN8|MECR_DANRE,Q6GQN8,MECR_DANRE,mecr,377,Danio rerio,2:Experimental evidence at transcript level,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",1,0.999,6,12,12,12,7,5,7,5,7,5,298055104,144436144,
sp|Q6IMK3|DJC27_DANRE,Q6IMK3,DJC27_DANRE,dnajc27,273,Danio rerio,2:Experimental evidence at transcript level,DnaJ homolog subfamily C member 27,1,0.999,5,7,7,7,5,2,5,2,5,2,230319360,115322096,
sp|Q6IQ73|CHM4C_DANRE,Q6IQ73,CHM4C_DANRE,chmp4c,224,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 4c,0.9999,0.9989,4,6,4,6,3,3,2,2,3,3,289490688,187400256,
sp|Q6IQ85|YIPF6_DANRE,Q6IQ85,YIPF6_DANRE,yipf6,240,Danio rerio,2:Experimental evidence at transcript level,Protein YIPF6,0.7362,0.9896,1,3,3,3,1,2,1,2,1,2,41380884,37624184,
sp|Q6IQ86|BRK1_DANRE,Q6IQ86,BRK1_DANRE,brk1,75,Danio rerio,3:Protein inferred from homology,Probable protein BRICK1,0.9953,0.9982,2,5,5,5,3,2,3,2,3,2,158178048,159312224,
sp|Q6IQ97|RBM41_DANRE,Q6IQ97,RBM41_DANRE,rbm4.1,419,Danio rerio,1:Experimental evidence at protein level,RNA-binding protein 4.1,1,0.999,16,74,74,74,41,33,41,33,41,33,4364455400,3791376900,
sp|Q6IQC7|TMX2B_DANRE,Q6IQC7,TMX2B_DANRE,tmx2b,307,Danio rerio,2:Experimental evidence at transcript level,Thioredoxin-related transmembrane protein 2-B,1,0.999,10,20,20,20,12,8,12,8,12,8,1309682690,678903360,
sp|Q6IQE0|PU60B_DANRE,Q6IQE0,PU60B_DANRE,puf60b,516,Danio rerio,2:Experimental evidence at transcript level,Poly(U)-binding-splicing factor PUF60-B,1,0.999,21,129,129,129,68,61,68,61,68,61,14291273700,7313717800,
sp|Q6IQE1|PI42C_DANRE,Q6IQE1,PI42C_DANRE,pip4k2c,416,Danio rerio,2:Experimental evidence at transcript level,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,0.9995,0.9989,4,5,5,5,2,3,2,3,2,3,62528584,167287008,
sp|Q6IQE5|GET3_DANRE,Q6IQE5,GET3_DANRE,get3,341,Danio rerio,1:Experimental evidence at protein level,ATPase GET3,1,0.999,10,22,22,22,13,9,13,9,13,9,1175129600,794811010,
sp|Q6IQE9|ALKB6_DANRE,Q6IQE9,ALKB6_DANRE,alkbh6,234,Danio rerio,2:Experimental evidence at transcript level,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6,0.852,0.9863,1,4,4,4,2,2,2,2,2,2,28407782,26461156,
sp|Q6IQM2|CYC_DANRE,Q6IQM2,CYC_DANRE,cyc,104,Danio rerio,3:Protein inferred from homology,Cytochrome c,1,0.999,11,139,84,139,70,69,44,40,70,69,36608668000,28047859700,
sp|Q6IQP3|CALUA_DANRE,Q6IQP3,CALUA_DANRE,calua,315,Danio rerio,2:Experimental evidence at transcript level,Calumenin-A,1,0.999,20,122,108,122,68,54,59,49,68,54,12010725400,7021522400,
sp|Q6IQS6|SAE1_DANRE,Q6IQS6,SAE1_DANRE,sae1,348,Danio rerio,2:Experimental evidence at transcript level,SUMO-activating enzyme subunit 1,1,0.999,33,149,149,149,78,71,78,71,78,71,10984613900,8769774600,
sp|Q6IQT4|CSN2_DANRE,Q6IQT4,CSN2_DANRE,cops2,443,Danio rerio,2:Experimental evidence at transcript level,COP9 signalosome complex subunit 2,1,0.999,29,87,87,87,46,41,46,41,46,41,4902136800,3567555840,
sp|Q6IQU4|CWC15_DANRE,Q6IQU4,CWC15_DANRE,cwc15,243,Danio rerio,2:Experimental evidence at transcript level,Protein CWC15 homolog,0.9834,0.9975,3,3,3,5,1,2,1,2,2,3,24250576,45861120,
sp|Q6IV56|RN141_DANRE,Q6IV56,RN141_DANRE,rnf141,222,Danio rerio,2:Experimental evidence at transcript level,RING finger protein 141,0.9748,0.9986,2,4,4,4,2,2,2,2,2,2,2186599.5,36878292,
sp|Q6IWL4|TRAF6_DANRE,Q6IWL4,TRAF6_DANRE,traf6,542,Danio rerio,1:Experimental evidence at protein level,TNF receptor-associated factor 6,1,0.999,7,11,11,11,9,2,9,2,9,2,169922112,18172886,
sp|Q6NSM8|SIK3_DANRE,Q6NSM8,SIK3_DANRE,zgc:66101,1187,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein kinase SIK3 homolog,0.4519,0.9656,1,1,1,1,0,1,0,1,0,1,0,16597682,
sp|Q6NSN1|LS12B_DANRE,Q6NSN1,LS12B_DANRE,lsm12b,196,Danio rerio,2:Experimental evidence at transcript level,Protein LSM12 homolog B,0.9996,0.9984,3,3,3,8,2,1,2,1,6,2,119227280,41929952,
sp|Q6NSN2|AOF_DANRE,Q6NSN2,AOF_DANRE,mao,522,Danio rerio,1:Experimental evidence at protein level,Amine oxidase [flavin-containing],1,0.999,21,52,52,52,31,21,31,21,31,21,3889617150,1805332350,
sp|Q6NSN5|PURA1_DANRE,Q6NSN5,PURA1_DANRE,adss1,456,Danio rerio,1:Experimental evidence at protein level,Adenylosuccinate synthetase isozyme 1,1,0.999,35,183,168,183,95,88,85,83,95,88,16533469200,12064852000,
sp|Q6NUT7|SORT1_DANRE,Q6NUT7,SORT1_DANRE,sort1,814,Danio rerio,2:Experimental evidence at transcript level,Sortilin,1,0.9989,6,8,8,8,5,3,5,3,5,3,311086848,158899488,
sp|Q6NUV0|RB3GP_DANRE,Q6NUV0,RB3GP_DANRE,rab3gap1,969,Danio rerio,2:Experimental evidence at transcript level,Rab3 GTPase-activating protein catalytic subunit,1,0.999,4,9,9,9,7,2,7,2,7,2,193694864,53647672,
sp|Q6NUW5|AN32E_DANRE,Q6NUW5,AN32E_DANRE,anp32e,250,Danio rerio,1:Experimental evidence at protein level,Acidic leucine-rich nuclear phosphoprotein 32 family member E,1,0.999,13,143,143,143,76,67,76,67,76,67,41236922000,17127465000,
sp|Q6NUW9|FGGY_DANRE,Q6NUW9,FGGY_DANRE,fggy,545,Danio rerio,2:Experimental evidence at transcript level,FGGY carbohydrate kinase domain-containing protein,1,0.9989,6,9,9,9,6,3,6,3,6,3,180445072,138719520,
sp|Q6NUX8|RHOAA_DANRE,Q6NUX8,RHOAA_DANRE,rhoaa,193,Danio rerio,1:Experimental evidence at protein level,Rho-related GTP-binding protein RhoA-A,1,0.999,12,13,8,88,9,4,6,2,48,40,968249150,287898944,
sp|Q6NV04|HACL2_DANRE,Q6NV04,HACL2_DANRE,ilvbl,621,Danio rerio,2:Experimental evidence at transcript level,2-hydroxyacyl-CoA lyase 2,1,0.999,17,32,32,32,19,13,19,13,19,13,1607027710,923093440,
sp|Q6NV24|PXL2B_DANRE,Q6NV24,PXL2B_DANRE,prxl2b,201,Danio rerio,2:Experimental evidence at transcript level,Prostamide/prostaglandin F synthase,1,0.999,8,21,21,21,11,10,11,10,11,10,8864498700,3640694530,
sp|Q6NV31|WDR82_DANRE,Q6NV31,WDR82_DANRE,wdr82,313,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 82,1,0.999,23,126,126,126,64,62,64,62,64,62,10232022000,6576362000,
sp|Q6NV32|PTMAA_DANRE,Q6NV32,PTMAA_DANRE,ptmaa,105,Danio rerio,2:Experimental evidence at transcript level,Prothymosin alpha-A,1,0.999,6,99,99,99,57,42,57,42,57,42,17314967600,6192674300,
sp|Q6NV34|DECR2_DANRE,Q6NV34,DECR2_DANRE,decr2,300,Danio rerio,2:Experimental evidence at transcript level,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]",1,0.999,12,33,33,33,17,16,17,16,17,16,1191080320,868367360,
sp|Q6NVC5|MIRO1_DANRE,Q6NVC5,MIRO1_DANRE,rhot1a,619,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial Rho GTPase 1-A,0.9664,0.999,2,1,1,3,1,0,1,0,2,1,32536388,0,
sp|Q6NW52|MSRB2_DANRE,Q6NW52,MSRB2_DANRE,msrb2,180,Danio rerio,2:Experimental evidence at transcript level,"Methionine-R-sulfoxide reductase B2, mitochondrial",1,0.999,3,8,8,8,4,4,4,4,4,4,650766850,336185056,
sp|Q6NW85|ARI1L_DANRE,Q6NW85,ARI1L_DANRE,arih1l,533,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase arih1l,0.9968,0.9986,19,1,1,34,1,0,1,0,21,13,31464536,0,
sp|Q6NWC6|CPSF6_DANRE,Q6NWC6,CPSF6_DANRE,cpsf6,545,Danio rerio,2:Experimental evidence at transcript level,Cleavage and polyadenylation specificity factor subunit 6,1,0.999,12,39,39,39,24,15,24,15,24,15,2548943870,1484692740,
sp|Q6NWC9|GKAP1_DANRE,Q6NWC9,GKAP1_DANRE,gkap1,368,Danio rerio,2:Experimental evidence at transcript level,G kinase-anchoring protein 1,1,0.9974,4,6,6,6,4,2,4,2,4,2,254163168,103735016,
sp|Q6NWD4|TIM50_DANRE,Q6NWD4,TIM50_DANRE,timm50,387,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial import inner membrane translocase subunit TIM50,1,0.9985,6,10,10,10,6,4,6,4,6,4,178912464,162590784,
sp|Q6NWE0|CK054_DANRE,Q6NWE0,CK054_DANRE,zgc:85789,319,Danio rerio,2:Experimental evidence at transcript level,Ester hydrolase C11orf54 homolog,1,0.999,13,53,53,53,30,23,30,23,30,23,2822839300,2096110850,
sp|Q6NWE1|PHF10_DANRE,Q6NWE1,PHF10_DANRE,phf10,490,Danio rerio,2:Experimental evidence at transcript level,PHD finger protein 10,0.9866,0.9989,2,2,2,2,2,0,2,0,2,0,66123404,0,
sp|Q6NWF4|VPS25_DANRE,Q6NWF4,VPS25_DANRE,vps25,174,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein-sorting-associated protein 25,1,0.999,6,14,14,14,8,6,8,6,8,6,511852576,482824768,
sp|Q6NWF6|K2C8_DANRE,Q6NWF6,K2C8_DANRE,krt8,520,Danio rerio,1:Experimental evidence at protein level,"Keratin, type II cytoskeletal 8",1,0.999,69,1508,1359,1680,754,754,680,679,833,847,643834900000,559055310000,
sp|Q6NWG0|TSN36_DANRE,Q6NWG0,TSN36_DANRE,tspan36,243,Danio rerio,1:Experimental evidence at protein level,Tetraspanin-36,1,0.999,3,24,24,24,11,13,11,13,11,13,2245251070,2237140480,
sp|Q6NWG1|LRC59_DANRE,Q6NWG1,LRC59_DANRE,lrrc59,314,Danio rerio,2:Experimental evidence at transcript level,Leucine-rich repeat-containing protein 59,1,0.999,10,23,23,23,13,10,13,10,13,10,727755260,376727904,
