Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,Set_1_1 Spectral Count,Set_1_2 Spectral Count,Set_1_3 Spectral Count,Set_2_1 Spectral Count,Set_2_2 Spectral Count,Set_2_3 Spectral Count,Set_1_1 Unique Spectral Count,Set_1_2 Unique Spectral Count,Set_1_3 Unique Spectral Count,Set_2_1 Unique Spectral Count,Set_2_2 Unique Spectral Count,Set_2_3 Unique Spectral Count,Set_1_1 Total Spectral Count,Set_1_2 Total Spectral Count,Set_1_3 Total Spectral Count,Set_2_1 Total Spectral Count,Set_2_2 Total Spectral Count,Set_2_3 Total Spectral Count,Set_1_1_7-10dpf_Intensity,Set_1_2_7-10dpf_Intensity,Set_1_3_7-10dpf_Intensity,Set_2_1_7-10dpf_Intensity,Set_2_2_7-10dpf_Intensity,Set_2_3_7-10dpf_Intensity,Set_1_1 MaxLFQ_7-10dpf_Intensity,Set_1_2 MaxLFQ_7-10dpf_Intensity,Set_1_3 MaxLFQ_7-10dpf_Intensity,Set_2_1 MaxLFQ_7-10dpf_Intensity,Set_2_2 MaxLFQ_7-10dpf_Intensity,Set_2_3 MaxLFQ_7-10dpf_Intensity,Indistinguishable Proteins
sp|Q6NUX8|RHOAA_DANRE,Q6NUX8,RHOAA_DANRE,rhoaa,193,Danio rerio,1:Experimental evidence at protein level,Rho-related GTP-binding protein RhoA-A,1,0.999,8,149,0,149,25,26,28,23,25,22,0,0,0,0,0,0,25,26,28,23,25,22,56774168,52391836,48313552,49029908,45941004,50234868,13015554,12168274,11688248,11953730,10970288,11180690,sp|Q7T2E8|RHOAC_DANRE
sp|Q6NV04|HACL2_DANRE,Q6NV04,HACL2_DANRE,ilvbl,621,Danio rerio,2:Experimental evidence at transcript level,2-hydroxyacyl-CoA lyase 2,1,0.999,16,188,188,188,38,36,38,28,27,21,38,36,38,28,27,21,38,36,38,28,27,21,85238424,90281528,86256448,58218012,54933128,57360156,13816255,13939249,12911243,9462296,9136540,9063196,
sp|Q6NV12|S20AA_DANRE,Q6NV12,S20AA_DANRE,slc20a1a,652,Danio rerio,2:Experimental evidence at transcript level,Sodium-dependent phosphate transporter 1-A,0.7917,0.989,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2916393.2,2459230,0,0,0,0,2916393.2,2459230,0,0,0,
sp|Q6NV31|WDR82_DANRE,Q6NV31,WDR82_DANRE,wdr82,313,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 82,1,0.999,10,141,141,141,26,29,21,21,20,24,26,29,21,21,20,24,26,29,21,21,20,24,31614480,31993420,23767252,27854792,19051716,24378708,6863173,6867581.5,6853915.5,6205836.5,5623080.5,6244490.5,
sp|Q6NV34|DECR2_DANRE,Q6NV34,DECR2_DANRE,decr2,300,Danio rerio,2:Experimental evidence at transcript level,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]",1,0.999,7,102,102,102,20,20,21,14,13,14,20,20,21,14,13,14,20,20,21,14,13,14,12970912,17648362,12773216,6873252,6471244,6147355.5,5151539.5,5517968,5449619,4220203.5,4280576,4051411.5,
sp|Q6NVC5|MIRO1_DANRE,Q6NVC5,MIRO1_DANRE,rhot1a,619,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial Rho GTPase 1-A,1,0.999,7,75,62,75,13,12,13,14,15,8,8,10,11,12,13,8,13,12,13,14,15,8,11072122,10914136,11108122,22229096,21583040,24239972,6705939.5,6597911,6811772,7027993.5,6976414,7663599.5,
sp|Q6NVC9|JMY_DANRE,Q6NVC9,JMY_DANRE,jmy,846,Danio rerio,2:Experimental evidence at transcript level,Junction-mediating and -regulatory protein,0.9999,0.999,3,7,7,7,1,0,0,3,1,2,1,0,0,3,1,2,1,0,0,3,1,2,0,246598.33,255707.64,1875596.4,2351795.5,1821361.9,0,246598.33,255707.64,1875596.4,2351795.5,1821361.9,
sp|Q6NWC6|CPSF6_DANRE,Q6NWC6,CPSF6_DANRE,cpsf6,545,Danio rerio,2:Experimental evidence at transcript level,Cleavage and polyadenylation specificity factor subunit 6,1,0.999,6,82,82,82,12,12,13,12,16,17,12,12,13,12,16,17,12,12,13,12,16,17,15171198,14487695,15699187,23318964,23008052,23442628,7228801,6993678,7647550.5,9439059,9614700,10981472,
sp|Q6NWE0|CK054_DANRE,Q6NWE0,CK054_DANRE,zgc:85789,319,Danio rerio,2:Experimental evidence at transcript level,Ester hydrolase C11orf54 homolog,1,0.999,9,114,114,114,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,25062802,34392212,27392898,36221596,35194252,34057504,7406887.5,7923831.5,7999320.5,9128300,8515704,8778261,
sp|Q6NWF6|K2C8_DANRE,Q6NWF6,K2C8_DANRE,krt8,520,Danio rerio,1:Experimental evidence at protein level,"Keratin, type II cytoskeletal 8",1,0.999,37,1150,1074,1360,184,175,174,206,205,206,167,165,162,192,193,195,218,211,208,242,238,243,3756913660,3579492860,3486172160,4143056640,4244605440,4014450940,612992450,597122750,618313540,815111870,841838080,821995520,
sp|Q6NWG0|TSN36_DANRE,Q6NWG0,TSN36_DANRE,tspan36,243,Danio rerio,1:Experimental evidence at protein level,Tetraspanin-36,1,0.999,2,37,37,37,8,7,7,6,4,5,8,7,7,6,4,5,8,7,7,6,4,5,7045752.5,7939481,7167973,9921090,9546906,9955382,3997676.8,4363120,4070865.5,4667028.5,4470268,4566009.5,
sp|Q6NWH0|CK068_DANRE,Q6NWH0,CK068_DANRE,P5436,249,Danio rerio,2:Experimental evidence at transcript level,UPF0696 protein C11orf68 homolog,1,0.999,4,25,25,25,4,4,5,5,4,3,4,4,5,5,4,3,4,4,5,5,4,3,4196309.5,3257053.5,4709190,6010158.5,4911187,5713022.5,4196309.5,3257053.5,3127542.2,3956578,3291186,3805039.2,
sp|Q6NWH2|MRPB_DANRE,Q6NWH2,MRPB_DANRE,marcksl1b,207,Danio rerio,2:Experimental evidence at transcript level,MARCKS-related protein 1-B,1,0.999,6,111,111,111,11,8,9,28,28,27,11,8,9,28,28,27,11,8,9,28,28,27,10708780,10745414,10261923,39926460,46456180,47484904,6643057.5,8049103.5,7965175.5,24714696,26568000,26293482,
sp|Q6NWJ4|DNJC2_DANRE,Q6NWJ4,DNJC2_DANRE,dnajc2,618,Danio rerio,2:Experimental evidence at transcript level,DnaJ homolog subfamily C member 2,1,0.9988,3,12,12,12,2,2,2,2,3,1,2,2,2,2,3,1,2,2,2,2,3,1,3249190.8,2516270.5,2862280.8,2990986,2643167.5,2601730,1786563.6,1406419.9,1656230.8,1961353.1,1712307.5,1615564.2,
sp|Q6NWK2|AP2MA_DANRE,Q6NWK2,AP2MA_DANRE,ap2m1a,436,Danio rerio,2:Experimental evidence at transcript level,AP-2 complex subunit mu-A,1,0.999,16,273,0,273,33,40,44,55,51,50,0,0,0,0,0,0,33,40,44,55,51,50,96612088,100399256,109420592,138637424,121050448,118518344,12658130,12509456,12703770,15529828,14735691,14871837,sp|Q7ZW98|AP2MB_DANRE
sp|Q6NWX7|NTM1A_DANRE,Q6NWX7,NTM1A_DANRE,ntmt1,223,Danio rerio,2:Experimental evidence at transcript level,N-terminal Xaa-Pro-Lys N-methyltransferase 1,0.9988,0.9921,3,10,10,10,2,2,2,3,0,1,2,2,2,3,0,1,2,2,2,3,0,1,1333068,1045636.7,1175795.1,1067383.6,1295164.4,1063923.9,968103.5,1045636.7,1175795.1,1067383.6,1295164.4,1063923.9,
sp|Q6NX08|WDR12_DANRE,Q6NX08,WDR12_DANRE,wdr12,422,Danio rerio,2:Experimental evidence at transcript level,Ribosome biogenesis protein wdr12,1,0.9982,4,6,6,6,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,0,0,3271158,1941840.2,930966.2,0,0,0,3271158,1941840.2,930966.2,
sp|Q6NX89|IF5A1_DANRE,Q6NX89,IF5A1_DANRE,eif5a,155,Danio rerio,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 5A-1,1,0.9989,6,86,86,86,16,17,16,12,12,13,16,17,16,12,12,13,16,17,16,12,12,13,38120192,37057288,42347028,45989424,42178060,43800160,16657406,14909543,15363080,18104854,15457456,16406804,
sp|Q6NXA4|ILF3_DANRE,Q6NXA4,ILF3_DANRE,ilf3,833,Danio rerio,1:Experimental evidence at protein level,Interleukin enhancer-binding factor 3 homolog,1,0.999,38,1143,1143,1143,186,183,182,201,190,201,186,183,182,201,190,201,186,183,182,201,190,201,560068160,554912190,560315650,734211780,737605570,731185980,49469856,48749504,49693440,65874640,67704384,66739888,
sp|Q6NXA9|UBXN1_DANRE,Q6NXA9,UBXN1_DANRE,ubxn1,294,Danio rerio,2:Experimental evidence at transcript level,UBX domain-containing protein 1,0.999,0.9982,2,17,17,17,1,0,2,4,4,6,1,0,2,4,4,6,1,0,2,4,4,6,2631008,3228418,3019336.5,4906222.5,5461855,8795949,1755130.6,2388865.8,2105778.5,3381228.2,3837687.5,6984405.5,
sp|Q6NY34|AS1BB_DANRE,Q6NY34,AS1BB_DANRE,asf1bb,197,Danio rerio,2:Experimental evidence at transcript level,Histone chaperone asf1b-B,0.9837,0.9989,2,22,20,22,6,7,5,1,1,2,5,6,5,1,1,2,6,7,5,1,1,2,2560633.5,2032530.1,2562543.5,599067.06,461052.5,456356.2,1468856.4,1114456,1362974.2,599067.06,461052.5,456356.2,
sp|Q6NY52|THOC5_DANRE,Q6NY52,THOC5_DANRE,thoc5,684,Danio rerio,2:Experimental evidence at transcript level,THO complex subunit 5 homolog,1,0.9989,6,92,92,92,16,18,18,17,12,11,16,18,18,17,12,11,16,18,18,17,12,11,17889026,17490472,17707724,16570491,16417424,17430672,4961027.5,4966265,5039090.5,4575078.5,4411317,4917935.5,
sp|Q6NY64|2ABD_DANRE,Q6NY64,2ABD_DANRE,ppp2r2d,447,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform,1,0.999,8,123,123,123,21,19,18,22,19,24,21,19,18,22,19,24,21,19,18,22,19,24,81801664,83838560,87172352,82240112,81437704,79526368,24334422,25176920,26212884,26240432,25660364,24945412,
sp|Q6NY73|L3BPB_DANRE,Q6NY73,L3BPB_DANRE,lgals3bpb,572,Danio rerio,2:Experimental evidence at transcript level,Galectin-3-binding protein B,1,0.9989,4,33,1,33,13,7,10,0,1,2,1,0,0,0,0,0,13,7,10,0,1,2,4132370.2,4445010,4098283.2,329033.34,0,0,1567729.6,1883790.5,1411479.1,358156.66,0,0,
sp|Q6NY74|RFA1_DANRE,Q6NY74,RFA1_DANRE,rpa1,601,Danio rerio,1:Experimental evidence at protein level,Replication protein A 70 kDa DNA-binding subunit,1,0.9986,14,121,121,121,30,32,27,10,11,11,30,32,27,10,11,11,30,32,27,10,11,11,37860788,33961844,29798302,17410046,13876988,18034164,10813928,9872888,9860547,6454837.5,5803996,6199595.5,
sp|Q6NY77|HOGA1_DANRE,Q6NY77,HOGA1_DANRE,zgc:77082,324,Danio rerio,2:Experimental evidence at transcript level,"4-hydroxy-2-oxoglutarate aldolase, mitochondrial",1,0.999,4,78,78,78,15,14,20,7,10,12,15,14,20,7,10,12,15,14,20,7,10,12,6027159,7202774,6927677,6021799,5692248.5,5436834.5,2595875.2,3194513.2,3260032.2,2629652.5,2402434.5,2357161.8,
sp|Q6NY89|LSG1_DANRE,Q6NY89,LSG1_DANRE,lsg1,640,Danio rerio,2:Experimental evidence at transcript level,Large subunit GTPase 1 homolog,0.9985,0.9883,2,12,12,12,3,3,0,2,3,1,3,3,0,2,3,1,3,3,0,2,3,1,3267882.8,3099130,3220256,2113099.5,1479176.6,1115763.9,1723842.8,1597884.2,1678157.1,1199348.8,1643677.1,1239848.9,
sp|Q6NY98|MCE1_DANRE,Q6NY98,MCE1_DANRE,rngtt,598,Danio rerio,2:Experimental evidence at transcript level,mRNA-capping enzyme,0.9997,0.9989,3,6,6,6,0,1,0,2,3,0,0,1,0,2,3,0,0,1,0,2,3,0,0,0,0,4532985.5,3905710.2,3784489,0,0,0,3723802.2,3905710.2,3784489,
sp|Q6NYB4|MB211_DANRE,Q6NYB4,MB211_DANRE,mab21l1,359,Danio rerio,2:Experimental evidence at transcript level,Putative nucleotidyltransferase MAB21L1,0.9998,0.999,4,37,3,37,4,3,4,9,10,7,0,0,0,1,2,0,4,3,4,9,10,7,2826041.8,2520437.2,3436962.2,9276702,9370780,9265109,2826041.8,2520437.2,2473255.2,4305538.5,4278333.5,4123498,
sp|Q6NYD1|ROMO1_DANRE,Q6NYD1,ROMO1_DANRE,romo1,80,Danio rerio,3:Protein inferred from homology,Reactive oxygen species modulator 1,0.9995,0.999,1,18,18,18,4,1,3,3,4,3,4,1,3,3,4,3,4,1,3,3,4,3,663563.06,283360.22,531029.7,1155491.2,1025310.7,770968.94,663563.06,283360.22,531029.7,1155491.2,1025310.7,770968.94,
sp|Q6NYD7|OCAD1_DANRE,Q6NYD7,OCAD1_DANRE,ociad1,266,Danio rerio,2:Experimental evidence at transcript level,OCIA domain-containing protein 1,1,0.999,6,60,60,60,9,10,9,12,9,11,9,10,9,12,9,11,9,10,9,12,9,11,10408429,10599272,12254184,13362837,14330697,13538986,3660273.8,3639424.8,4248790.5,4502495,4896393.5,4648060,
sp|Q6NYE2|RCC2_DANRE,Q6NYE2,RCC2_DANRE,rcc2,495,Danio rerio,2:Experimental evidence at transcript level,Protein RCC2 homolog,1,0.999,13,193,193,193,46,39,44,23,18,23,46,39,44,23,18,23,46,39,44,23,18,23,64567004,64915976,61225612,53168592,51020492,52763128,11957525,12165912,11974431,9290434,9316086,9137110,
sp|Q6NYG8|DPYD_DANRE,Q6NYG8,DPYD_DANRE,dpyd,1022,Danio rerio,2:Experimental evidence at transcript level,Dihydropyrimidine dehydrogenase [NADP(+)],1,0.999,18,207,207,207,38,34,31,30,37,37,38,34,31,30,37,37,38,34,31,30,37,37,98999320,94607264,101436160,60370744,76925264,77909184,25905292,26312642,27320446,24846094,25437408,25837410,
sp|Q6NYL3|ECHP_DANRE,Q6NYL3,ECHP_DANRE,ehhadh,718,Danio rerio,2:Experimental evidence at transcript level,Peroxisomal bifunctional enzyme,1,0.9968,4,10,10,10,4,0,1,2,1,2,4,0,1,2,1,2,4,0,1,2,1,2,3893171.2,3535123.5,3390579,3236928.8,2716474,2419507.2,3212690.2,2946929.5,2859942.8,2154782.5,2716474,1441698.1,
sp|Q6NYL5|ALAT2_DANRE,Q6NYL5,ALAT2_DANRE,gpt2l,549,Danio rerio,2:Experimental evidence at transcript level,Alanine aminotransferase 2-like,1,0.999,22,446,446,446,78,74,83,69,74,68,78,74,83,69,74,68,78,74,83,69,74,68,204863904,205563120,210190688,229848544,224532928,234743632,27722108,29362252,27610294,31794928,30612144,32504738,
sp|Q6NYS8|OST48_DANRE,Q6NYS8,OST48_DANRE,ddost,441,Danio rerio,2:Experimental evidence at transcript level,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,1,0.999,18,558,558,558,98,101,91,88,92,88,98,101,91,88,92,88,98,101,91,88,92,88,487068416,491517152,505215648,425000960,417621408,420965344,65043868,66971580,65130416,53450280,54536252,52933704,
sp|Q6NYV8|LCLT1_DANRE,Q6NYV8,LCLT1_DANRE,lclat1,388,Danio rerio,1:Experimental evidence at protein level,Lysocardiolipin acyltransferase 1,0.867,0.9919,1,14,14,14,4,3,3,1,3,0,4,3,3,1,3,0,4,3,3,1,3,0,992707.7,1049870,1093472.2,1211225.4,1781720.4,819726.4,992707.7,1049870,1093472.2,1211225.4,1781720.4,819726.4,
sp|Q6NYW6|CLAP2_DANRE,Q6NYW6,CLAP2_DANRE,clasp2,1288,Danio rerio,2:Experimental evidence at transcript level,CLIP-associating protein 2,1,0.9987,9,25,25,25,1,1,2,6,8,7,1,1,2,6,8,7,1,1,2,6,8,7,0,0,0,6067503.5,5769152,4460204,0,0,0,2610070.5,2309588.8,2302187.2,
sp|Q6NYX8|PITH1_DANRE,Q6NYX8,PITH1_DANRE,pithd1,210,Danio rerio,2:Experimental evidence at transcript level,PITH domain-containing protein 1,1,0.999,5,55,55,55,10,14,13,4,7,7,10,14,13,4,7,7,10,14,13,4,7,7,16197994,17380604,15382996,14112790,24498540,10598890,5712836.5,6215771.5,6127904,5522375.5,7650058.5,4757643.5,
sp|Q6NZ06|ILF2_DANRE,Q6NZ06,ILF2_DANRE,ilf2,387,Danio rerio,2:Experimental evidence at transcript level,Interleukin enhancer-binding factor 2 homolog,1,0.999,20,979,979,979,165,165,159,166,161,163,165,165,159,166,161,163,165,165,159,166,161,163,882351940,910369470,899027330,957205820,917524480,932255620,74077712,74607880,76246248,78034360,75744568,76810592,
sp|Q6NZ07|NCLN_DANRE,Q6NZ07,NCLN_DANRE,ncln,572,Danio rerio,2:Experimental evidence at transcript level,BOS complex subunit ncln,1,0.999,8,113,113,113,17,19,13,23,23,18,17,19,13,23,23,18,17,19,13,23,23,18,35693224,44897852,37633372,47133564,53187412,53092356,7536023,8311319,6716160.5,10230545,9576746,9969039,
sp|Q6NZ09|ADRM1_DANRE,Q6NZ09,ADRM1_DANRE,adrm1b,410,Danio rerio,1:Experimental evidence at protein level,Proteasomal ubiquitin receptor ADRM1,1,0.999,7,190,190,190,36,31,31,30,31,31,36,31,31,30,31,31,36,31,31,30,31,31,70839912,74497536,79508976,93599464,88135536,93876072,25566560,25199002,28510492,30947738,27113962,30895032,
sp|Q6NZ22|MET14_DANRE,Q6NZ22,MET14_DANRE,mettl14,455,Danio rerio,2:Experimental evidence at transcript level,N6-adenosine-methyltransferase non-catalytic subunit,0.9998,0.9987,1,3,3,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q6NZS4|RTCB_DANRE,Q6NZS4,RTCB_DANRE,rtcb,505,Danio rerio,2:Experimental evidence at transcript level,RNA-splicing ligase RtcB homolog,1,0.999,12,156,156,156,27,22,28,32,22,25,27,22,28,32,22,25,27,22,28,32,22,25,128060984,128512584,119605712,122403080,132104824,114360504,82935040,79348192,78847168,77100328,76587392,67276656,
sp|Q6NZW8|AR8BA_DANRE,Q6NZW8,AR8BA_DANRE,arl8ba,186,Danio rerio,2:Experimental evidence at transcript level,ADP-ribosylation factor-like protein 8B-A,0.8344,0.9832,1,8,8,8,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,2189439.5,1945246.5,2009741.1,5466584,5014844.5,5067067,2189439.5,1945246.5,2009741.1,3939581.5,3584517.5,3641881.2,
sp|Q6NZZ9|RBM22_DANRE,Q6NZZ9,RBM22_DANRE,rbm22,425,Danio rerio,2:Experimental evidence at transcript level,Pre-mRNA-splicing factor RBM22,1,0.999,8,81,81,81,14,10,15,14,15,13,14,10,15,14,15,13,14,10,15,14,15,13,9074697,9115601,11813465,19002912,17183416,17120116,3920535.5,3565301.5,3755048.5,5124468.5,5015746.5,4941912.5,
sp|Q6P011|EMC4_DANRE,Q6P011,EMC4_DANRE,emc4,189,Danio rerio,2:Experimental evidence at transcript level,ER membrane protein complex subunit 4,0.8824,0.9899,2,8,8,8,0,1,0,2,3,2,0,1,0,2,3,2,0,1,0,2,3,2,0,0,0,5062391.5,5616149,5110612.5,0,0,0,5062391.5,5616149,5110612.5,
sp|Q6P0B1|CELF2_DANRE,Q6P0B1,CELF2_DANRE,celf2,514,Danio rerio,2:Experimental evidence at transcript level,CUGBP Elav-like family member 2,1,0.999,9,174,151,174,28,35,30,27,26,28,27,30,26,21,22,25,28,35,30,27,26,28,76663408,81622992,76557896,68543952,70166480,70207144,20610728,21917270,20811214,19525686,19518374,19722434,
sp|Q6P0C7|SCAM5_DANRE,Q6P0C7,SCAM5_DANRE,scamp5,230,Danio rerio,2:Experimental evidence at transcript level,Secretory carrier-associated membrane protein 5,0.9581,0.9966,2,20,20,20,2,2,0,5,5,6,2,2,0,5,5,6,2,2,0,5,5,6,2059104,2302952.8,1444730.4,9273298,8863549,6441445,2059104,2302952.8,1444730.4,8328898,8000148.5,4762000.5,
sp|Q6P0D9|CIAO1_DANRE,Q6P0D9,CIAO1_DANRE,ciao1,330,Danio rerio,2:Experimental evidence at transcript level,Probable cytosolic iron-sulfur protein assembly protein ciao1,1,0.999,9,130,130,130,24,31,27,18,14,16,24,31,27,18,14,16,24,31,27,18,14,16,19818814,18735466,21731006,14551975,14622162,13314403,6760587,7010434,7300563.5,5789564,5708422,5788368.5,
sp|Q6P0G6|MYL1_DANRE,Q6P0G6,MYL1_DANRE,myl1,190,Danio rerio,2:Experimental evidence at transcript level,"Myosin, light chain 1, alkali; skeletal, fast",1,0.999,16,413,413,413,53,61,64,78,76,81,53,61,64,78,76,81,53,61,64,78,76,81,297641216,294608832,296893472,376922144,385470304,381099616,47771256,46886252,47784300,60879264,64843844,62916856,
sp|Q6P0H6|CSN4_DANRE,Q6P0H6,CSN4_DANRE,cops4,406,Danio rerio,2:Experimental evidence at transcript level,COP9 signalosome complex subunit 4,1,0.999,11,161,161,161,22,23,19,30,34,33,22,23,19,30,34,33,22,23,19,30,34,33,19762028,22344326,21521952,50030716,47446844,50255808,4364572.5,5014401.5,4470191,9456613,9086027,9561546,
sp|Q6P0I8|EXOS6_DANRE,Q6P0I8,EXOS6_DANRE,exosc6,271,Danio rerio,2:Experimental evidence at transcript level,Exosome complex component MTR3,0.805,0.9898,1,2,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1147926.5,0,0,0,0,0,0,0,0,0,
sp|Q6P0U0|NAGA_DANRE,Q6P0U0,NAGA_DANRE,amdhd2,404,Danio rerio,2:Experimental evidence at transcript level,N-acetylglucosamine-6-phosphate deacetylase,0.999,0.9982,2,31,31,31,5,8,6,6,3,3,5,8,6,6,3,3,5,8,6,6,3,3,7933096,9714605,8639448,11913317,9983873,10726825,5125087.5,6087322,5467490.5,7280839,6393206.5,6696145.5,
sp|Q6P0V6|RL8_DANRE,Q6P0V6,RL8_DANRE,rpl8,257,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein uL2,1,0.999,13,396,396,396,66,68,80,60,57,65,66,68,80,60,57,65,66,68,80,60,57,65,1015979710,1003072770,1061942140,628526340,682015490,687287040,211340560,209049152,220700112,174503792,170998336,175358240,
sp|Q6P104|QKIB_DANRE,Q6P104,QKIB_DANRE,qki2,319,Danio rerio,2:Experimental evidence at transcript level,Protein quaking-B,0.8246,0.9911,1,4,4,4,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,549414.25,1347484.6,760596,0,0,0,549414.25,1347484.6,760596,
sp|Q6P268|PDCL3_DANRE,Q6P268,PDCL3_DANRE,pdcl3,239,Danio rerio,2:Experimental evidence at transcript level,Phosducin-like protein 3,1,0.999,3,37,37,37,7,7,6,6,4,7,7,7,6,6,4,7,7,7,6,6,4,7,3352319.5,2619305,2973681.5,6695428.5,6944818,7966029,2847526.5,2387739.8,2698487,2893196.8,2493874.8,2909455.8,
sp|Q6P298|NUBP1_DANRE,Q6P298,NUBP1_DANRE,nubp1,321,Danio rerio,2:Experimental evidence at transcript level,Cytosolic Fe-S cluster assembly factor nubp1,0.9995,0.999,3,26,26,26,4,1,4,5,7,5,4,1,4,5,7,5,4,1,4,5,7,5,254713.81,333089.28,255933.66,3331541.8,3345103.8,4525661.5,611298.94,799395.75,614226.5,1370527.4,1440485.5,1108959.8,
sp|Q6P2T0|TM38A_DANRE,Q6P2T0,TM38A_DANRE,tmem38a,295,Danio rerio,2:Experimental evidence at transcript level,Trimeric intracellular cation channel type A,0.9967,0.9983,3,20,20,20,0,2,1,6,5,6,0,2,1,6,5,6,0,2,1,6,5,6,5326792,5058782,6111814,11889552,11310854,11310817,2839363.5,2686048.5,3260131.2,5277855,4953957,4988721,
sp|Q6P2U9|CSN3_DANRE,Q6P2U9,CSN3_DANRE,cops3,423,Danio rerio,2:Experimental evidence at transcript level,COP9 signalosome complex subunit 3,1,0.999,9,110,110,110,17,19,16,19,19,20,17,19,16,19,19,20,17,19,16,19,19,20,30543718,31478986,36766008,40749776,36064980,41789772,12029279,12409094,14370762,15219634,13773596,15845555,
sp|Q6P3H4|PNCB_DANRE,Q6P3H4,PNCB_DANRE,naprt,546,Danio rerio,2:Experimental evidence at transcript level,Nicotinate phosphoribosyltransferase,1,0.999,4,16,16,16,6,5,4,1,0,0,6,5,4,1,0,0,6,5,4,1,0,0,4330618,3188586.2,3565400.5,1061398,639657.06,533790.06,2677822.5,2222327.2,2473989.5,1061398,639657.06,533790.06,
sp|Q6P3H7|RBBP4_DANRE,Q6P3H7,RBBP4_DANRE,rbbp4,424,Danio rerio,2:Experimental evidence at transcript level,Histone-binding protein RBBP4,1,0.999,16,592,265,592,116,110,107,90,83,86,51,45,52,40,38,39,116,110,107,90,83,86,421114240,417439328,431330944,328848224,323756864,318217376,55933152,53656008,55591924,41219080,40544608,39994436,
sp|Q6P3J5|EF2_DANRE,Q6P3J5,EF2_DANRE,eef2b,858,Danio rerio,1:Experimental evidence at protein level,Elongation factor 2b,1,0.999,53,2853,2853,2853,490,480,473,469,462,479,490,480,473,469,462,479,490,480,473,469,462,479,4960794100,4974980600,4998514700,4782373900,4701385200,4634590200,306748992,302308448,300293792,288726464,284979360,278025088,
sp|Q6P3L0|MVP_DANRE,Q6P3L0,MVP_DANRE,mvp,863,Danio rerio,2:Experimental evidence at transcript level,Major vault protein,1,0.999,48,1320,1320,1320,196,215,217,232,232,228,196,215,217,232,232,228,196,215,217,232,232,228,681464130,681080900,742007170,919298180,859083840,902466690,43397764,42744356,43935128,55480640,53313928,55202936,
sp|Q6P5L3|RL19_DANRE,Q6P5L3,RL19_DANRE,rpl19,196,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL19,1,0.999,6,202,202,202,37,34,33,28,32,38,37,34,33,28,32,38,37,34,33,28,32,38,187416224,189283392,189731600,129757480,150618400,149434736,70744848,71684384,68673696,53201872,53476708,53621228,
sp|Q6P5L8|HSDL2_DANRE,Q6P5L8,HSDL2_DANRE,hsdl2,415,Danio rerio,2:Experimental evidence at transcript level,Hydroxysteroid dehydrogenase-like protein 2,1,0.999,10,82,82,82,5,6,1,25,23,22,5,6,1,25,23,22,5,6,1,25,23,22,13917981,8240960.5,14432060,44770700,45310392,42955792,4833808,3208153,4308972,10667754,10638688,10177868,
sp|Q6P5M2|SKI8_DANRE,Q6P5M2,SKI8_DANRE,skic8,305,Danio rerio,2:Experimental evidence at transcript level,Superkiller complex protein 8,1,0.999,10,87,87,87,13,14,18,13,16,13,13,14,18,13,16,13,13,14,18,13,16,13,33856820,36635064,37487404,17075824,34703816,21939232,9095688,8876520,9250344,9368505,8414463,8368135.5,
sp|Q6P698|PLSL_DANRE,Q6P698,PLSL_DANRE,lcp1,624,Danio rerio,1:Experimental evidence at protein level,Plastin-2,1,0.999,20,240,240,524,25,31,32,50,47,55,25,31,32,50,47,55,73,81,74,101,97,98,47783856,48843864,45345764,95154872,97365640,93687360,6841303,7077071,6512449.5,11159948,11302489,10854756,
sp|Q6P6Y1|RELCH_DANRE,Q6P6Y1,RELCH_DANRE,relch,1189,Danio rerio,2:Experimental evidence at transcript level,RAB11-binding protein RELCH homolog,1,0.9964,4,6,6,6,0,0,0,1,3,2,0,0,0,1,3,2,0,0,0,1,3,2,0,0,0,725056.2,11725.143,4355169,0,0,0,725056.2,0,4088994.5,
